ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
R000085527,116.55,152.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000077252,199.64,251.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000090910,494.01,637.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000119663,71.28,93.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000006330,44.26,62.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000256351,47.86,67.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000225926,155.18,209.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000242825,233.78,304.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000031344,239.81,312.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000141207,509.13,660.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000153308,44.01,57.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000247897,66.60,93.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000150848,254.00,336.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000194056,229.18,311.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000062394,175.67,232.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000285504,369.06,475.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000257781,204.01,285.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000000842,100.82,131.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000258782,349.41,456.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000053795,413.46,561.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000069478,80.64,114.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000221689,215.17,280.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000053640,156.61,209.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000079148,20.78,27.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000063227,160.06,213.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000084404,460.61,656.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000122317,56.07,76.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000177791,320.51,418.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000102007,82.76,114.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000282243,143.44,203.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000199247,137.66,190.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000174053,247.16,352.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000063455,54.77,76.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000283669,419.61,555.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000099730,176.45,228.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000010418,88.41,114.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000063128,464.33,642.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000151028,491.26,656.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000130464,268.53,352.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000042219,84.99,120.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000226590,294.40,418.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000161527,717.97,944.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000066918,271.12,380.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000139360,428.04,557.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000131778,562.89,713.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000277727,273.99,347.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000064340,81.47,106.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000225189,322.28,428.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000065069,252.25,322.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000002712,29.17,38.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000061491,143.32,184.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000193703,151.43,209.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000140292,107.60,146.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000096838,288.78,371.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000045724,385.27,499.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000036056,518.77,679.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000113988,142.99,190.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000213965,103.79,135.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000289595,241.56,314.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000227728,329.31,418.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000218124,233.20,296.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000260065,126.15,162.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000032109,479.65,637.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000248019,163.43,228.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000251888,121.39,171.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000196253,124.52,162.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000020774,72.29,93.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000144097,57.82,81.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000134063,248.86,333.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000226208,268.71,347.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000019269,70.33,93.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000243850,62.73,80.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000172940,20.85,27.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000176342,204.56,266.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000065978,122.93,171.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000044594,88.55,124.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000078360,333.43,437.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000018014,43.96,57.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000035796,365.09,466.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000012460,103.57,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000277254,322.89,409.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000076952,165.35,230.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000293262,535.84,684.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000023962,367.35,513.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000180020,52.06,67.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000230557,482.48,618.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000091566,122.60,160.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000164721,497.96,694.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000162838,36.17,46.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000160466,239.06,304.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000186774,257.53,337.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000013720,9.97,13.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000228363,149.98,202.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000166249,177.90,230.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000132635,159.87,226.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000020429,61.56,86.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000298334,189.33,247.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000232733,112.77,143.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000128038,383.18,499.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000036414,393.55,494.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000117731,380.46,537.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000023125,57.79,76.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000244406,38.14,53.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000186492,55.06,76.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000077526,80.80,106.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000104127,477.79,613.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000028541,456.36,618.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000098093,557.44,722.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000233627,315.44,428.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000228627,102.93,133.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000173147,43.48,57.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000191709,153.38,203.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000245852,437.22,556.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000071829,145.27,185.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000265984,120.30,155.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000111099,234.63,309.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000146342,197.04,272.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000216012,412.25,570.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000008768,410.06,523.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000187048,51.35,67.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000236253,395.59,501.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000246547,354.50,494.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000111675,687.24,903.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000211687,48.01,67.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000071088,211.53,270.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000029454,87.41,114.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000163771,248.75,323.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000286550,145.01,190.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000149005,19.60,27.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000034761,122.57,171.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000157861,544.04,684.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000000887,30.66,40.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000064948,318.93,428.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000051919,34.40,48.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000265913,240.43,304.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000080053,811.94,1146.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000086323,96.88,133.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000297334,27.10,38.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
C000037317,476.75,671.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000267191,606.48,798.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000109655,195.51,251.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000064952,223.79,285.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000239971,186.62,238.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000176012,101.51,143.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000127444,102.33,133.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000067484,172.76,247.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000144489,150.40,209.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000047875,28.77,38.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000237690,164.01,215.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000104363,324.84,428.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000125357,394.78,542.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000016033,81.47,106.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
R000244481,61.52,80.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000113102,353.37,475.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000291720,175.35,247.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000282694,197.28,262.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000145281,19.17,27.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000133566,74.09,103.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000072441,43.74,57.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000185043,144.24,201.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000017396,121.84,173.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000061180,455.51,579.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000261741,84.44,114.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000080055,81.07,105.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000255187,419.92,536.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000280225,293.40,380.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
E000296803,80.80,106.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000120051,505.54,684.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000057256,62.48,80.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000262639,236.73,305.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000222960,393.81,523.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000024018,743.94,998.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000102785,634.87,841.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000114254,99.20,133.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000153564,77.11,102.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000127295,57.42,76.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000136813,283.51,371.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000095644,122.04,157.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000105108,283.27,371.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000090205,184.08,239.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000053337,281.11,361.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000230511,340.29,437.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000274745,298.11,404.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000057620,225.57,285.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000144603,204.79,266.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000192689,176.58,238.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000214103,118.98,152.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000040845,268.80,371.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000291146,192.00,247.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000222543,75.57,106.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000065125,59.59,76.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000119688,394.52,504.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000138180,322.70,423.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000182846,58.68,76.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
E000045739,20.05,27.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
Z000161127,565.93,733.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000165923,40.70,57.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000015608,361.94,458.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000116708,282.19,384.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000140172,160.52,209.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000207904,324.22,437.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000168792,53.81,75.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000238173,85.18,120.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
R000051399,89.24,114.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000166083,165.15,217.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000154005,206.41,276.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000280001,41.14,53.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000183323,111.48,143.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000291589,154.37,201.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
C000235046,336.71,432.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000223742,14.56,19.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000138737,286.44,371.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000296418,123.22,160.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000000917,189.46,238.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000027417,230.73,304.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
C000285514,427.77,551.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000065982,371.37,485.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000283351,225.41,285.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000232025,149.52,190.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
A000167837,49.44,67.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000170405,43.10,57.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
R000226579,32.65,46.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000119076,317.93,409.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000102212,656.21,879.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000178643,324.27,420.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000153037,332.56,459.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
Z000088989,183.76,238.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000241048,165.32,213.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000268182,280.82,366.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000127042,326.57,432.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000251671,20.73,27.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
R000034928,114.61,152.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
E000016815,28.80,40.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000115056,406.39,570.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000165117,382.71,494.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
A000126112,537.01,679.00,Payment,315720,JetBrainsGBP,142,Other Current Asset
Z000059573,544.74,760.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
A000251477,59.82,76.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000203852,109.57,143.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000132080,91.71,124.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
A000049418,191.78,272.00,Payment,315720,JetBrainsGBP,138,Other Current Asset
E000219634,537.11,703.00,Payment,315720,JetBrainsGBP,140,Other Current Asset
Z000002326,409.67,556.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
C000138218,102.61,143.00,Payment,315720,JetBrainsGBP,139,Other Current Asset
