ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
E000136861,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000092623,532.00,532.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000226684,404.00,404.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000023583,76.00,76.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000287414,80.00,80.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000197764,27.00,27.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000131906,152.00,152.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000278265,247.00,247.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000260648,361.00,361.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000124203,475.00,475.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000200302,575.00,575.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000001447,103.00,103.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000217413,314.00,314.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000180216,391.00,391.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000184237,437.00,437.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000232968,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000048658,261.00,261.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000217843,827.00,827.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000036027,551.00,551.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000049897,333.00,333.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000301678,834.00,834.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000197318,95.00,95.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000273935,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000198795,203.00,203.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000080885,314.00,314.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000040877,226.00,226.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000141631,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000148072,399.00,399.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000211633,76.00,76.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000296771,185.00,185.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000016972,238.00,238.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000172708,257.00,257.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000118571,95.00,95.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000275016,779.00,779.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000144081,437.00,437.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000130739,393.00,393.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000240913,570.00,570.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000098130,186.00,186.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000110572,454.00,454.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000049016,473.00,473.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000140707,133.00,133.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000288181,185.00,185.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000281537,173.00,173.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000236220,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000071198,399.00,399.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000020620,803.00,803.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000193690,591.00,591.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000240720,226.00,226.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000046418,95.00,95.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000234202,236.00,236.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000168037,48.00,48.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000200828,361.00,361.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000251190,375.00,375.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000264130,893.00,893.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000164440,310.00,310.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000298592,114.00,114.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000272840,95.00,95.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000005689,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000093105,148.00,148.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000200464,213.00,213.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000175575,114.00,114.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000131365,304.00,304.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000026708,125.00,125.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000295040,238.00,238.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000039072,106.00,106.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000058104,760.00,760.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000122443,551.00,551.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000198140,93.00,93.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000254076,91.00,91.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000039937,380.00,380.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000139112,57.00,57.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000074364,637.00,637.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000230398,118.00,118.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000087419,188.00,188.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000260358,80.00,80.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000231337,855.00,855.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000017735,190.00,190.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000164142,556.00,556.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000285307,192.00,192.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000055320,445.00,445.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000221388,160.00,160.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000232904,836.00,836.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000139048,437.00,437.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000265853,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000279009,226.00,226.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000049140,143.00,143.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000187519,276.00,276.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000036241,57.00,57.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000034416,40.00,40.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000292304,38.00,38.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000153620,732.00,732.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000049960,285.00,285.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000080873,48.00,48.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000103692,371.00,371.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000101914,371.00,371.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000251027,352.00,352.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000241423,285.00,285.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000246469,504.00,504.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000212229,580.00,580.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000291277,713.00,713.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000132948,181.00,181.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000237911,325.00,325.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000021505,428.00,428.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000122943,226.00,226.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000229319,19.00,19.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000094285,323.00,323.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000017879,93.00,93.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000264539,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000263635,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000155564,412.00,412.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000098296,447.00,447.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000158433,80.00,80.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000185066,618.00,618.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000205756,124.00,124.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000066759,185.00,185.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000067316,494.00,494.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000143694,200.00,200.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000014641,76.00,76.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000276079,207.00,207.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000107959,1397.00,1397.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000059992,114.00,114.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000206139,76.00,76.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000152684,247.00,247.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000085988,296.00,296.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000180132,428.00,428.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000046026,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000268349,285.00,285.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000167139,171.00,171.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000061359,304.00,304.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000213964,163.00,163.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000296280,133.00,133.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000123932,114.00,114.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000190409,200.00,200.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000227002,447.00,447.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000105898,428.00,428.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000257151,262.00,262.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000201596,751.00,751.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000003254,253.00,253.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000299172,190.00,190.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000040565,203.00,203.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000131299,494.00,494.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000269948,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000113896,105.00,105.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000140437,120.00,120.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000050026,466.00,466.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000150608,13.00,13.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000092387,393.00,393.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000060371,247.00,247.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000125516,270.00,270.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000030114,13.00,13.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000298200,437.00,437.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000112359,65.00,65.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000032807,19.00,19.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000095881,595.00,595.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000096665,95.00,95.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000095136,350.00,350.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000040079,490.00,490.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000013952,264.00,264.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000112927,998.00,998.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000106018,228.00,228.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000004152,518.00,518.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000011619,154.00,154.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000154211,177.00,177.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000085459,185.00,185.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000180001,190.00,190.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
E000175128,361.00,361.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000057236,19.00,19.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000013806,523.00,523.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000297719,380.00,380.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000087310,635.00,635.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000278913,209.00,209.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000028645,570.00,570.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000178317,200.00,200.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000072390,243.00,243.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000014110,682.00,682.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000172783,485.00,485.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000078903,583.00,583.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000046969,146.00,146.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000247244,108.00,108.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000084178,146.00,146.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000054417,574.00,574.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000273620,338.00,338.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000273294,171.00,171.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000280026,120.00,120.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000146466,114.00,114.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
A000052067,333.00,333.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000029053,247.00,247.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000209436,390.00,390.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000042430,342.00,342.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
C000190009,247.00,247.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000281450,646.00,646.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000269393,101.00,101.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
Z000197749,500.00,500.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000180465,356.00,356.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
Z000291365,618.00,618.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
A000112975,238.00,238.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000123223,152.00,152.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
Z000030072,152.00,152.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000277504,901.00,901.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000192171,48.00,48.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000280280,507.00,507.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000008430,288.00,288.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
A000294041,67.00,67.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
A000255224,292.00,292.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000261493,57.00,57.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000136562,565.00,565.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000045549,285.00,285.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000033104,945.00,945.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
E000301920,146.00,146.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000107027,380.00,380.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000000393,40.00,40.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000132907,380.00,380.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000070728,80.00,80.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000247792,76.00,76.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
R000183199,393.00,393.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
C000132404,80.00,80.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000113757,93.00,93.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000015869,428.00,428.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000047932,360.00,360.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000254580,736.00,736.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000121747,133.00,133.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000244166,580.00,580.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000056258,184.00,184.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000274818,333.00,333.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
E000068933,236.00,236.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000254806,122.00,122.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
E000241683,80.00,80.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000111780,362.00,362.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000198560,618.00,618.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
C000166798,228.00,228.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
R000193857,76.00,76.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000006033,215.00,215.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
Z000132504,195.00,195.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000103710,95.00,95.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000135889,452.00,452.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
Z000058907,258.00,258.00,Payment,315710,JetBrainsUSD,141,Other Current Asset
R000013393,215.00,215.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
C000081229,552.00,552.00,Payment,315710,JetBrainsUSD,139,Other Current Asset
R000185448,528.00,528.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
A000098736,608.00,608.00,Payment,315710,JetBrainsUSD,142,Other Current Asset
C000050178,80.00,80.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
R000231673,352.00,352.00,Payment,315710,JetBrainsUSD,138,Other Current Asset
E000281182,613.00,613.00,Payment,315710,JetBrainsUSD,140,Other Current Asset
